FECHA,Year,Month,Zona,PromDiario,Max,Min,Indice,Clase
2020-05-14,2020,5,SE,39.9,57.0,24.0,49.875,Buena
2020-05-14,2020,5,SO,31.9,54.0,12.0,39.875,Buena
2020-05-15,2020,5,CE,29.2,41.0,4.0,36.5,Buena
2020-05-15,2020,5,NE,31.6,50.0,6.0,39.5,Buena
2020-05-15,2020,5,NO,24.4,53.0,1.0,30.5,Buena
2020-05-15,2020,5,SE,35.7,50.0,16.0,44.625,Buena
2020-05-15,2020,5,SO,28.9,55.0,8.0,36.125,Buena
2020-05-16,2020,5,CE,19.0,33.0,5.0,23.75,Buena
2020-05-16,2020,5,NE,29.2,62.0,5.0,36.5,Buena
2020-05-16,2020,5,NO,17.2,38.0,2.0,21.5,Buena
2020-05-16,2020,5,SE,27.9,50.0,7.0,34.875,Buena
2020-05-16,2020,5,SO,17.1,46.0,5.0,21.375,Buena
2020-05-17,2020,5,CE,23.3,39.0,10.0,29.125,Buena
2020-05-17,2020,5,NE,24.8,40.0,11.0,31.0,Buena
2020-05-17,2020,5,NO,19.8,43.0,5.0,24.75,Buena
2020-05-17,2020,5,SE,26.9,45.0,11.0,33.625,Buena
2020-05-17,2020,5,SO,20.9,51.0,2.0,26.125,Buena
2020-05-18,2020,5,CE,23.6,41.0,11.0,29.5,Buena
2020-05-18,2020,5,NE,22.1,49.0,4.0,27.625,Buena
2020-05-18,2020,5,NO,22.1,41.0,1.0,27.625,Buena
2020-05-18,2020,5,SE,25.8,51.0,4.0,32.25,Buena
2020-05-18,2020,5,SO,21.7,36.0,13.0,27.125,Buena
2020-05-19,2020,5,CE,21.7,37.0,2.0,27.125,Buena
2020-05-19,2020,5,NE,22.2,68.0,6.0,27.75,Buena
2020-05-19,2020,5,NO,21.1,46.0,8.0,26.375,Buena
2020-05-19,2020,5,SE,27.8,51.0,4.0,34.75,Buena
2020-05-19,2020,5,SO,16.4,30.0,2.0,20.5,Buena
2020-05-20,2020,5,CE,36.5,56.0,13.0,45.625,Buena
2020-05-20,2020,5,NE,38.4,60.0,7.0,48.0,Buena
2020-05-20,2020,5,NO,34.2,61.0,15.0,42.75,Buena
2020-05-20,2020,5,SE,44.5,70.0,27.0,56.044,Regular
2020-05-20,2020,5,SO,35.6,54.0,23.0,44.5,Buena
2020-05-21,2020,5,CE,44.6,61.0,29.0,56.188,Regular
2020-05-21,2020,5,NE,43.0,67.0,19.0,53.882,Regular
2020-05-21,2020,5,NO,40.9,60.0,12.0,0.0,Buena
2020-05-21,2020,5,SE,51.7,69.0,34.0,66.421,Regular
2020-05-21,2020,5,SO,41.3,55.0,25.0,51.432,Regular
2020-05-22,2020,5,CE,34.1,57.0,10.0,42.625,Buena
2020-05-22,2020,5,NE,33.4,59.0,11.0,41.75,Buena
2020-05-22,2020,5,NO,24.9,53.0,1.0,31.125,Buena
2020-05-22,2020,5,SE,39.1,64.0,18.0,48.875,Buena
2020-05-22,2020,5,SO,27.1,43.0,10.0,33.875,Buena
2020-05-23,2020,5,CE,27.0,45.0,10.0,33.75,Buena
2020-05-23,2020,5,NE,29.2,68.0,5.0,36.5,Buena
2020-05-23,2020,5,NO,26.1,46.0,6.0,32.625,Buena
2020-05-23,2020,5,SE,31.5,49.0,18.0,39.375,Buena
2020-05-23,2020,5,SO,21.3,37.0,7.0,26.625,Buena
2020-05-24,2020,5,CE,27.0,43.0,11.0,33.75,Buena
2020-05-24,2020,5,NE,29.4,52.0,10.0,36.75,Buena
2020-05-24,2020,5,NO,23.6,45.0,4.0,29.5,Buena
2020-05-24,2020,5,SE,28.8,43.0,7.0,36.0,Buena
2020-05-24,2020,5,SO,22.1,36.0,8.0,27.625,Buena
2020-05-25,2020,5,CE,21.9,36.0,6.0,27.375,Buena
2020-05-25,2020,5,NE,23.1,52.0,5.0,28.875,Buena
2020-05-25,2020,5,NO,23.1,43.0,2.0,28.875,Buena
2020-05-25,2020,5,SE,24.4,53.0,8.0,30.5,Buena
2020-05-25,2020,5,SO,18.2,44.0,1.0,22.75,Buena
2020-05-26,2020,5,CE,28.4,49.0,16.0,35.5,Buena
2020-05-26,2020,5,NE,30.7,51.0,16.0,38.375,Buena
2020-05-26,2020,5,NO,29.5,45.0,8.0,36.875,Buena
2020-05-26,2020,5,SE,33.4,50.0,8.0,41.75,Buena
2020-05-26,2020,5,SO,25.2,49.0,8.0,31.5,Buena
2020-05-27,2020,5,CE,40.7,58.0,24.0,0.0,Buena
2020-05-27,2020,5,NE,40.4,67.0,11.0,0.0,Buena
2020-05-27,2020,5,NO,38.5,59.0,14.0,48.125,Buena
2020-05-27,2020,5,SE,42.0,65.0,20.0,52.441,Regular
2020-05-27,2020,5,SO,34.2,52.0,21.0,42.75,Buena
2020-05-28,2020,5,CE,31.2,52.0,9.0,39.0,Buena
2020-05-28,2020,5,NE,30.8,55.0,1.0,38.5,Buena
2020-05-28,2020,5,NO,25.9,50.0,1.0,32.375,Buena
2020-05-28,2020,5,SE,33.7,58.0,7.0,42.125,Buena
2020-05-28,2020,5,SO,26.1,47.0,8.0,32.625,Buena
2020-05-29,2020,5,CE,20.2,45.0,2.0,25.25,Buena
2020-05-29,2020,5,NE,17.7,53.0,1.0,22.125,Buena
2020-05-29,2020,5,NO,18.9,38.0,1.0,23.625,Buena
2020-05-29,2020,5,SE,22.1,56.0,4.0,27.625,Buena
2020-05-29,2020,5,SO,15.4,39.0,3.0,19.25,Buena
2020-05-30,2020,5,CE,14.6,37.0,1.0,18.25,Buena
2020-05-30,2020,5,NE,12.0,42.0,3.0,15.0,Buena
2020-05-30,2020,5,NO,18.9,41.0,5.0,23.625,Buena
2020-05-30,2020,5,SE,15.1,37.0,2.0,18.875,Buena
2020-05-30,2020,5,SO,13.5,36.0,4.0,16.875,Buena
2020-05-31,2020,5,CE,17.0,38.0,4.0,21.25,Buena
2020-05-31,2020,5,NE,12.9,31.0,2.0,16.125,Buena
2020-05-31,2020,5,NO,17.9,39.0,1.0,22.375,Buena
2020-05-31,2020,5,SE,15.5,32.0,1.0,19.375,Buena
2020-05-31,2020,5,SO,17.1,37.0,1.0,21.375,Buena
